codigos;productos;uxb;fair_ventas;burzaco_ventas;a_korn_ventas;tucuman_ventas;fair_stock;burzaco_stock;a_korn_stock;tucuman_stock;cdistrib;ventas;stock
7979;AGUA OXIGENADA COPEA x100ML;24;4.79;0.33;0.0;0.0;9.45;0.0;75.25;0.0;0.0;5.12;84.7
478390;AGUA SAB. AQUARIUS MANZANA X500CC;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
478391;AGUA SAB. AQUARIUS POMELO X500CC;6;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;-1.0
11357;AGUA SAB. AQUARIUS x1.5L VARIOS;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11359;AGUA SAB. AQUARIUS x2.25L VARIOS MAN;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11361;AGUA SAB. AQUARIUS x2.25L VARIOS NAR;6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
11358;AGUA SAB. AQUARIUS x2.25L VARIOS PER;6;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0
11364;AGUA SAB. AQUARIUS x2.25L VARIOS POM;6;0.0;0.0;0.0;0.0;1.83;0.0;0.0;0.0;0.0;0.0;1.83
11360;AGUA SAB. AQUARIUS x2.25L VARIOS POM;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11366;AGUA SAB. AQUIARIUS x1.5L MANZANA;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
471595;AGUA SAB. BAGGIO FRESH x1.5Lt LIMONE;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12006;AGUA SAB. BAGGIO FRESH x1.5Lt MANZ C;6;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;4.0
10788;AGUA SAB. BAGGIO FRESH x1.5Lt MANZAN;6;0.5;0.0;0.0;13.16;9.5;0.0;0.0;11.83;0.0;13.66;21.33
10772;AGUA SAB. BAGGIO FRESH x1.5Lt MIX FR;6;0.0;0.0;0.0;15.83;0.0;0.0;0.0;9.16;0.0;15.83;9.16
12008;AGUA SAB. BAGGIO FRESH x1.5Lt NARAN;6;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0
10787;AGUA SAB. BAGGIO FRESH x1.5Lt NARANJ;6;0.16;0.0;0.0;15.0;9.83;0.0;0.0;10.0;0.0;15.16;19.83
10716;AGUA SAB. BAGGIO FRESH x1.5Lt PERA;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12007;AGUA SAB. BAGGIO FRESH x1.5Lt POMEL;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1786;AGUA SAB. BAGGIO FRESH x1.5Lt POMELO;6;0.16;0.0;0.0;0.0;4.83;0.0;0.0;3.0;0.0;0.16;7.83
468647;AGUA SAB. BAGGIO FRESH x600ml MANZAN;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
468668;AGUA SAB. BAGGIO FRESH x600ml MANZAN;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
468664;AGUA SAB. BAGGIO FRESH x600ml MIX FR;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
468648;AGUA SAB. BAGGIO FRESH x600ml NARANJ;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
466944;AGUA SAB. BAGGIO FRESH x600ml NARANJ;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
468669;AGUA SAB. BAGGIO FRESH x600ml PERA;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
466943;AGUA SAB. BAGGIO FRESH x600ml POMELO;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
471624;AGUA SAB. BAGGIO FRESH x600ml POMELO;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
468665;AGUA SAB. BAGGIO VIDA x1.5Lt;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
468649;AGUA SAB. BAGGIO VIDA x600ml;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6020;AGUA SAB. BRIO x1.5Lt;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
474314;AGUA SAB. CELLIER x1.5L POMELO;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
473997;AGUA SAB. CEPITA DEL VALLE FRESH x25;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
479180;AGUA SAB. CEPITA FRESH MANZANA 1.5LT;6;0.0;0.0;0.0;3.33;0.0;0.0;0.0;9.16;0.0;3.33;9.16
474844;AGUA SAB. CEPITA FRESH x1.5L NARANJA;6;0.0;0.0;0.0;9.66;0.0;0.0;0.0;25.16;0.0;9.66;25.16
473612;AGUA SAB. CEPITA FRESH x1.5L POMELO;6;0.0;0.0;0.0;0.33;0.0;0.0;0.0;6.16;0.0;0.33;6.16
474401;AGUA SAB. CEPITA FRESH x3Lt NARANJA;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
478561;AGUA SAB. CIMES MANZANA X600CC;6;19.5;9.83;5.0;5.66;44.5;14.0;2.0;2.16;42.0;39.99;104.66
478564;AGUA SAB. CIMES NARANJA X600CC;6;7.0;6.66;6.33;4.16;-6.0;7.5;9.0;5.83;5.0;24.16;21.33
478563;AGUA SAB. CIMES PERA X600CC;6;2.33;4.33;0.33;1.0;41.0;8.5;-6.33;6.0;20.0;8.0;69.16
478562;AGUA SAB. CIMES POMELO X600CC;6;2.16;7.0;4.0;0.33;40.66;3.83;-4.16;7.66;20.0;13.5;68.0
475962;AGUA SAB. H2OH VARIOS x500ml;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.83;0.0;0.0;1.83
65000;AGUA SAB. LEVITE MANZANA 1.5LT;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3555;AGUA SAB. LEVITE X500ML NARANJA;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11971;AGUA SAB. LEVITE x1L MANZANA;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11969;AGUA SAB. LEVITE x1L NARANJA;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11972;AGUA SAB. LEVITE x1L POMELO;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11407;AGUA SAB. LEVITE x2.25L PERA;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3554;AGUA SAB. LEVITE x500ml MANZANA;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3557;AGUA SAB. LEVITE x500ml POMELO;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2775;AGUA SAB. PLACER X1.5LT ANANA;6;55.16;25.16;80.0;6.16;56.83;37.16;4.0;23.5;280.0;166.49;401.5
2776;AGUA SAB. PLACER X1.5LT MANZANA;6;134.0;54.0;120.5;9.33;118.0;12.0;60.5;21.0;309.0;317.83;520.5
11940;AGUA SAB. PLACER X1.5LT MULTIFRUTA;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.33;0.0;0.0;2.33
2777;AGUA SAB. PLACER X1.5LT NARANJA;6;32.83;17.16;28.16;3.66;33.16;10.83;0.0;24.33;0.0;81.83;68.33
2778;AGUA SAB. PLACER X1.5LT PERA;6;51.16;22.0;48.66;3.16;90.83;17.33;13.33;24.83;151.0;125.0;297.33
2779;AGUA SAB. PLACER X1.5LT POMELO;6;114.66;44.5;102.16;2.66;66.5;70.33;121.83;25.83;18.16;264.0;302.66
3826;AGUA SAB. PLACER X500ML ANANA;12;54.41;14.5;46.58;8.08;5.33;27.5;16.41;25.83;0.0;123.58;75.08
11948;AGUA SAB. PLACER X500ML MULTIFRUTA;12;2.0;0.0;0.0;0.0;48.0;25.0;0.0;0.0;0.0;2.0;73.0
3827;AGUA SAB. PLACER X500ML NARANJA;12;8.91;10.91;26.08;0.0;1.08;12.16;-1.41;0.0;0.0;45.91;11.83
3824;AGUA SAB. PLACER X500ML PERA;12;32.25;20.33;53.33;2.33;78.75;41.0;26.33;39.75;0.0;108.25;185.83
3828;AGUA SAB. PLACER X500ML POMELO;12;46.25;18.5;43.41;2.5;77.33;10.91;74.16;24.66;0.0;110.66;187.08
3825;AGUA SAB. PLACER x500ml MANZANA;12;85.08;19.58;96.0;19.16;82.75;23.0;102.0;14.0;120.0;219.83;341.75
5860;AGUA SAB.BAGGIO FRESH X600ml LIMONE;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
462773;AGUJAS CANASTITAS TRADICIONAL x1Un.;1;5.0;3.0;0.0;0.0;2244.0;60.0;54.0;15.0;0.0;8.0;2373.0
480787;AIR FRYER IMP EMA 52413;1;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0
7137;AIRE PUR ANTIHUM 2EN1;1;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
465505;AIRE PUR ANTIHUMEDAD REP.3X2;12;0.0;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.08;0.0
7693;AIRE PUR MINI VARIOS X75G;24;0.0;0.0;0.0;0.0;0.0;1.75;0.0;0.0;0.0;0.0;1.75
466816;AJI MOLIDO AROMAS/SABORES x25g;10;0.0;6.7;5.09;0.0;0.0;11.6;-7.3;0.0;0.0;11.8;4.3
794;AJI MOLIDO CENTURION x25gr;50;0.08;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.57;0.0
6828;AJI MOLIDO CENTURION x500gr;1;0.0;0.0;0.0;1.0;1.0;0.0;4.0;1.0;0.0;1.0;6.0
476425;AJI MOLIDO EL MENDOCINO X 500G;1;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
480336;AJI MOLIDO EL MENDOCINO x1Kg;1;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
466336;AJI MOLIDO SABOR SUR x25g;10;21.3;0.0;12.8;0.0;12.4;0.0;11.5;0.0;0.0;34.1;23.9
469842;AJI PICANTE AROMAS/SABORES x 250cc;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
466812;AJI SUAVE AROMAS/SABORES x250cc;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
169;AJI TRITURADO ALICANTE x25gr;12;4.0;2.25;0.25;1.91;4.66;5.08;5.08;3.5;0.0;8.41;18.33
8800;AJI TRITURADO ALICANTE x50gr;12;3.66;1.25;2.75;2.08;5.83;2.0;4.91;0.0;0.0;9.75;12.75
474354;AJIES EN VINAGRE MORANDO x220gr;12;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
473381;AJIES EN VINAGRE MORANDO x450g;6;0.16;0.33;0.16;0.0;0.0;0.0;0.0;0.0;2.0;0.66;2.0
474355;AJIES EN VINAGRE MORANDO x90gr;24;0.37;0.0;0.0;0.0;1.62;0.0;0.0;0.0;0.0;0.37;1.62
471091;AJIES MORANDO E/ACEITE X900g;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0
13642;AJIES SUELTOS MORANDO;100;0.0;0.0;0.0;0.0;-3.0;0.0;-11.0;99.0;0.0;0.0;85.0
472100;AJO DESHIDRATADO CENTURION X25G;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
469851;AJO EN POLVO AROMAS/SABORES x25g;1;0.0;0.0;50.0;0.0;0.0;0.0;259.0;0.0;0.0;50.0;259.0
472101;AJO EN POLVO CENTURION x25g;50;0.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38;0.0
469203;AJO GRANULADO AROMAS/SABORES X25G;1;0.0;0.0;22.0;0.0;0.0;0.0;169.0;0.0;0.0;22.0;169.0
478806;AJO GRANULADO SABOR SUR x25g;5;7.0;0.0;3.2;0.0;3.8;0.0;4.2;0.0;0.0;10.19;8.0
170;AJO TRITURADO ALICANTE x50gr;12;2.5;1.66;1.0;1.25;6.33;4.41;5.0;1.75;0.0;6.41;17.5
477691;AJUSTE CUENTA CLIENTES FAIR;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
477692;AJUSTE CUENTA CLIENTES FAIR;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
477693;AJUSTE CUENTA CLIENTES FAIR;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4839;ALAMOS ESPUMANTE BRUT ROSE 750;6;0.0;0.16;0.0;0.0;0.0;2.5;0.0;0.0;0.0;0.16;2.5
476117;ALARGUE FAST CHARGE 5V-4A I-EMP;1;0.0;0.0;0.0;1.0;4.0;1.0;0.0;2.0;0.0;1.0;7.0
475202;ALARGUE IMP.EMANUEL AV-2353;1;0.0;0.0;0.0;0.0;6.0;1.0;3.0;1.0;0.0;0.0;11.0
479657;ALARGUE POWER SOCKET COD-B09 IMP-E;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
68452;ALARGUE ZORRO BLANCO/NEGRO TUCU;1;0.0;0.0;0.0;3.0;0.0;0.0;0.0;19.0;0.0;3.0;19.0
13125;ALARGUE ZORRO REDONDO TUCU X1UN;1;0.0;0.0;0.0;0.0;285.0;0.0;-26535.0;9.0;0.0;0.0;-26241.0
476621;ALBAHACA ALICANTE X20G;12;0.41;0.58;0.25;0.66;2.83;0.0;1.83;0.0;0.0;1.91;4.66
468347;ALBAHACA CENTURION x25g;50;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0
473712;ALBAHACA SABOR SUR x25g;5;7.4;0.0;3.8;0.0;6.8;0.0;4.0;0.0;0.0;11.2;10.8
481001;ALBUM MUNDIAL 2026 x1Un.;1;57.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;57.0;3.0
473382;ALCAPARRAS EN VINAGRE MORANDO x50g;1;1.0;0.0;0.0;0.0;22.0;0.0;5.0;0.0;0.0;1.0;27.0
477509;ALCAUCIL MORANDO F.VIDRIO x200g;24;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0
466989;ALCOHOL 317 GEL 420ML;12;0.08;0.25;0.66;0.16;0.0;4.16;-1.08;0.0;0.0;1.16;3.08
983;ALCOHOL ALGABO 70% GEL 60ML;72;0.0;0.0;0.0;0.0;14.34;0.0;0.0;0.0;0.0;0.0;14.34
6583;ALCOHOL ALGABO GEL C/V 750ML;7;0.0;0.0;0.0;0.0;109.14;0.0;1.42;0.0;0.0;0.0;110.57
461525;ALCOHOL ALGABO GEL DP 300ML;12;3.33;0.0;1.0;0.16;103.75;0.0;3.58;8.66;0.0;4.5;116.0
471154;ALCOHOL ALGABO GEL ECOPACK 1000CC;12;0.0;0.0;0.08;0.0;6.75;0.0;0.0;0.0;0.0;0.08;6.75
471675;ALCOHOL ALGABO GEL ULTR 90CC;15;0.0;0.0;0.0;0.0;94.86;0.0;0.0;0.0;0.0;0.0;94.86
469285;ALCOHOL ALGABO ULT 70% DP 450ML;12;0.0;0.0;0.33;0.0;140.91;0.0;0.0;0.0;0.0;0.33;140.91
479750;ALCOHOL BORICADO COPEA x100cc;24;0.83;0.33;0.0;0.16;6.37;0.0;0.0;0.0;0.0;1.33;6.37
10411;ALCOHOL DE QUEMAR PORTA HNOS 1LT;12;1.66;0.41;0.0;0.0;17.75;5.25;0.0;0.0;0.0;2.08;23.0
471380;ALCOHOL E/GEL AKTIOL x220cc;24;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
470129;ALCOHOL E/GEL ANTIB.TE VERDE-MENTA P;12;0.0;0.0;0.0;0.16;23.83;0.0;9.08;2.91;0.0;0.16;35.83
468787;ALCOHOL EL BUDA DESNAT 1LT;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
471854;ALCOHOL EN GEL ULTRA BIDON ALGABO x4;3;0.0;0.0;0.0;0.0;1.33;0.0;0.0;0.0;0.0;0.0;1.33
470827;ALCOHOL FRAU EN GEL C/VALVULA x250g;1;10.0;0.0;0.0;0.0;143.0;0.0;0.0;1.0;0.0;10.0;144.0
468983;ALCOHOL FRAU GEL x1lt;1;12.0;0.0;0.0;1.0;116.0;1.0;0.0;17.0;0.0;13.0;134.0
468982;ALCOHOL FRAU GEL x500cc;1;5.0;7.0;0.0;0.0;115.0;12.0;1.0;0.0;0.0;12.0;128.0
468846;ALCOHOL MAROLIO EN GEL BOT X500GR;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
468845;ALCOHOL MAROLIO GEL BOT 500G;1;0.0;0.0;0.0;0.0;72.0;0.0;0.0;0.0;0.0;0.0;72.0
470498;ALCOHOL REXONA GEL ANTIBAC 5LT;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
470099;ALCOHOL SAN IGINIO GEL x500cc;12;1.33;0.0;0.0;0.0;46.66;0.0;0.0;0.0;0.0;1.33;46.66
473096;ALCOHOL SANACUTIS GEL 500CC;1;1.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;1.0;13.0
473785;ALCOHOL TU-DOC ETIL 250ML;20;31.7;4.25;0.0;10.9;4.45;0.0;19.64;5.0;0.0;46.85;29.1
473786;ALCOHOL TU-DOC ETIL 500ML;10;0.0;0.0;0.0;0.0;0.0;0.0;4.2;0.0;0.0;0.0;4.2
194;ALCOHOL VILLA IRIS ETIL 500ML;20;17.55;4.75;20.25;4.3;4.05;-1.0;0.0;12.65;0.0;46.84;15.7
460890;ALCOHOL VILLA IRIS ETILICO x1Lt;12;16.66;2.91;10.91;5.41;23.58;3.58;11.25;6.08;190.0;35.91;234.5
480895;ALESTA SET DE BAÑO X5pcs VOCE VC150;1;0.0;0.0;0.0;0.0;12.0;2.0;2.0;2.0;0.0;0.0;18.0
480943;ALF BARRIGON CREMA Y DCE LECHE x100g;6;12.16;1.83;5.0;0.0;27.83;3.16;0.0;0.0;0.0;19.0;31.0
480710;ALF CAMPEONES DEL MUNDO x75g;12;90.83;29.0;28.5;10.58;304.83;55.66;61.83;18.25;0.0;158.91;440.58
480577;ALF COFLER MOUSSE SIMPLE x40g;40;1.75;0.3;1.27;0.0;0.0;1.47;0.0;0.0;0.0;3.32;1.47
480570;ALF FANTOCHE PESCADO RAUL BCO x50g;12;5.83;1.83;3.58;0.0;3.33;3.33;1.5;0.0;0.0;11.25;8.16
480575;ALF FANTOCHE PESCADO RAUL NEGRO x50g;12;8.16;1.66;5.75;0.0;0.0;2.08;1.33;0.0;0.0;15.58;3.41
480576;ALF FANTOCHE RED VELVET TRIPLE x100g;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
481025;ALF FANTOCHE SUPER TRIPLE x100g;12;7.58;3.58;6.08;0.0;2.41;0.0;0.0;0.0;0.0;17.25;2.41
480587;ALF FULL MANI GEORGALOS x40g;24;0.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.87;0.0
476724;ALF HAMLET CHOC x36 gr;56;0.51;0.14;1.07;0.0;0.0;0.0;0.0;0.0;0.0;1.73;0.0
480843;ALF MANTECOL SIMPLE x40gr;24;8.54;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;9.54;2.0
480586;ALF PAMELA TRIPLE BLANCO x60g;24;6.83;0.54;1.87;0.0;6.25;4.0;1.29;0.0;0.0;9.25;11.54
480585;ALF PAMELA TRIPLE NEGRO x60g;24;10.66;1.16;3.29;0.0;0.0;3.29;0.0;0.0;0.0;15.12;3.29
480647;ALF VAUQUITA BCO x72g;24;2.2;0.0;0.0;0.0;10.54;0.0;0.0;0.0;0.0;2.2;10.54
4695;ALF. AGUILA MINI TORTA COCO;21;5.33;2.76;2.76;0.66;4.47;1.47;5.04;0.0;8.0;11.52;19.0
6447;ALF. AGUILA MINITORTA BLANCO;21;5.61;1.23;0.0;0.0;2.04;3.23;0.0;0.0;0.0;6.85;5.28
198;ALF. AGUILA MINITORTA BROWNIE;21;9.09;4.19;4.0;0.9;0.0;0.0;0.0;0.0;0.0;18.19;0.0
199;ALF. AGUILA MINITORTA CLASICO;21;16.47;5.61;3.9;0.71;3.38;0.0;3.09;0.0;5.0;26.71;11.47
6443;ALF. B&N BAGLEY BCO x73g;21;5.8;2.04;3.95;0.0;8.57;1.95;46.28;0.0;0.0;11.8;56.8
6445;ALF. B&N BAGLEY NEGRO x73g;21;9.38;0.9;4.38;0.9;10.04;0.0;37.71;0.0;0.0;15.57;47.76
480547;ALF. BARRIGON BCO MEGA x100g;7;5.57;1.0;4.57;2.42;4.42;5.28;0.0;5.0;0.0;13.57;14.71
480548;ALF. BARRIGON BCO x70g;10;4.59;1.4;2.7;1.9;-9.6;1.4;2.29;1.0;0.0;10.6;-4.89
480942;ALF. BARRIGON BROWNIES X100g;7;14.71;3.71;5.0;0.85;20.28;1.28;0.0;4.14;0.0;24.28;25.71
480550;ALF. BARRIGON DE BARRIO X45g;40;2.04;0.15;0.42;0.2;7.5;2.92;1.57;1.35;0.0;2.82;13.35
479366;ALF. BARRIGON NEGRO MEGA X100GR;7;12.42;4.28;5.0;0.85;52.57;0.0;1.14;4.14;0.0;22.57;57.85
479365;ALF. BARRIGON NEGRO X70GR;10;13.0;3.8;0.0;1.0;34.2;1.4;18.39;5.0;0.0;17.8;59.0
480549;ALF. BARRIGON TRIPLE FRUTILLA X100g;6;7.0;3.83;5.0;1.16;28.0;1.33;0.0;4.0;0.0;17.0;33.33
467335;ALF. BLANCO BOMBA LA ALDEA X58G;12;1.41;0.08;0.0;0.0;0.0;2.41;0.0;0.0;0.0;1.5;2.41
467338;ALF. BLANCO LA RECOVA X60G;12;7.33;4.0;3.83;0.0;4.16;0.0;1.75;0.0;0.0;15.16;5.91
467333;ALF. BLANCO SIMPLE LA ALDEA X60G;12;4.0;0.25;0.08;0.08;7.75;1.5;20.75;0.0;0.0;4.41;30.0
467355;ALF. BLANCO VAUQUITA JUNIOR X60G;24;3.62;0.0;0.0;0.0;1.12;0.0;0.0;0.0;0.0;3.62;1.12
4627;ALF. BON O BON BLANCO x40gr;40;3.12;2.2;3.15;0.6;5.27;-2.27;6.52;0.0;6.0;9.07;15.52
470270;ALF. BON O BON MINI x6Un;16;1.68;1.0;1.56;0.0;1.5;0.0;1.56;0.0;0.0;4.25;3.06
4628;ALF. BON O BON NEGRO x40gr;40;6.15;3.27;4.05;0.87;2.9;0.0;4.02;0.0;6.0;14.35;12.92
4253;ALF. BON O BON TRIP CHOC x60g;21;19.42;5.61;5.14;1.14;2.19;0.0;1.66;1.71;0.0;31.33;5.57
480324;ALF. BON O BON TRIPLE BCO X60g;21;9.23;1.23;6.28;0.9;3.76;6.66;0.0;1.0;0.0;17.66;11.42
477341;ALF. CABO BLANCO BLANCO X1un;1;0.0;0.0;0.0;0.0;-1.0;-3.0;0.0;0.0;0.0;0.0;-4.0
477043;ALF. CABO BLANCO CHOC.BCO X5un;1;0.0;29.0;64.0;0.0;0.0;29.0;-32.0;0.0;0.0;93.0;-3.0
477343;ALF. CABO BLANCO CHOCO X1un;1;0.0;0.0;0.0;0.0;0.0;0.0;71.0;0.0;0.0;0.0;71.0
477042;ALF. CABO BLANCO CHOCOLATE X5un;1;0.0;65.0;41.0;0.0;0.0;54.0;-1.0;0.0;0.0;106.0;53.0
477044;ALF. CABO BLANCO MAIZENA X5un;1;0.0;66.0;44.0;0.0;0.0;24.0;-4.0;0.0;0.0;110.0;20.0
460766;ALF. CAPITAN DEL ESPACIO FRUTA X40gr;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8793;ALF. CAPITAN DEL ESPACIO SIMPLE CHOC;36;23.58;6.75;14.69;0.0;-1.3;9.16;6.83;0.0;0.0;45.02;14.69
8792;ALF. CAPITAN DEL ESPACIO SIMPLE LECH;36;26.36;6.97;11.86;0.0;7.44;9.16;6.41;0.0;0.0;45.19;23.02
