475410;FIDEO CHICAGO x500g LARGOS;899;0;0;0;0
475411;FIDEO CHICAGO x500g GUISEROS;899;0;0;0;0
475412;FIDEO CHICAGO x500g SOPEROS;899;0;0;0;0
475413;FIDEO RIVOLI x500g TALLARIN;959;0;0;0;0
475414;FIDEO RIVOLI x500g ENTREFINO;959;0;0;0;0
475415;FIDEO RIVOLI x500g ÑOQUIS;959;0;0;0;0
475416;FIDEO RIVOLI x500g DEDALES;959;0;0;0;0
475417;FIDEO RIVOLI x500g CODITO;959;0;0;0;0
475418;FIDEO RIVOLI x500g DEDALITO;959;0;0;0;0
475419;FIDEO RIVOLI x500g CODO;959;0;0;0;0
475420;FIDEO RIVOLI x500g TIRABUZON;959;0;0;0;0
475421;FIDEO RIVOLI x500g PAMPERO;959;0;0;0;0
475422;FIDEO RIVOLI NIDO ROSCA x500g SPAGHETTI;1299;0;0;0;0
475423;FIDEO RIVOLI NIDO ROSCA x500g TALLARIN;1390;0;0;0;0
475424;FIDEO RIVOLI NIDO ROSCA x500g CINTA;1390;0;0;0;0
475435;FIDEO SOL PAMPEANO x500g DEDALITOS;749;0;0;0;0
475436;FIDEO SOL PAMPEANO x500g DEDAL;749;0;0;0;0
475499;FIDEO SOL PAMPEANO x500g CODITOS;749;0;0;0;0
475500;FIDEO SOL PAMPEANO x500g SPAGUETTIS;749;0;0;0;0
475555;FIDEO LUCCHETTI x500g FORATTI;1099;0;0;0;1099
475809;FIDEO SOL PAMPEANO x500g CORNETIN;749;0;0;0;0
475810;FIDEO SOL PAMPEANO x500g CODOS;749;0;0;0;0
475811;FIDEO SOL PAMPEANO x500g MOSTACHOL;749;0;0;0;0
475840;FIDEO SAN AGUSTIN PAMPERITOS 500G;599;0;0;0;0
475844;FIDEO SAN AGUSTIN MUNICIONES 500G;599;0;0;0;0
476029;FIDEO RIVOLI x500g PUNTITAS;959;0;0;0;0
476030;FIDEO RIVOLI x500g PAMPERITO;959;0;0;0;0
476031;FIDEO RIVOLI x500g TIRAB.VEG;959;0;0;0;0
476386;FIDEO PROVIDENCIA NIDO CAB.ANGEL x5Kg;8136;0;0;0;0
476387;FIDEO PROVIDENCIA NIDO TAGLIA X5kg;8136;0;0;0;0
476491;FIDEO NIDO HUEVO N2 EL RECORD X500g;1299;0;0;0;0
477230;FIDEO BONAVITA CARACOLES X500G;759;0;0;0;0
477233;FIDEO BONAVITA TIRBUZON 500GR;759;0;0;0;0
477385;FIDEO MOLTO MOSTACHOL HUEVO x500gr;999;0;0;0;0
477386;FIDEO MOLTO TALLARIN HUEVO x500gr;999;0;0;0;0
477387;FIDEO MOLTO SPAGHETTI HUEVO x500gr;999;0;0;0;0
477614;FIDEO BONAVITA MOST.RAYADO x500gr;699;0;0;0;0
477694;FIDEO CELESTIAL x500g TALLARIN;669;0;0;0;0
477817;FIDEO PROVIDENCIA X500g CAB. ANGEL;759;0;0;0;0
477886;FIDEO RIVOLI 500G MOÑO MED.;1190;0;0;0;0
477888;FIDEO RIVOLI x500g MOSTACHOL;959;0;0;0;0
478206;FIDEO DONACI RIGATTI X 500G.;599;0;0;0;0
478497;FIDEO ALDENTE GUISERO X500GR;499;0;0;0;0
479109;FIDEO SOL PAMPEANO CABELLITO x500g;1019;0;0;0;0
479171;FIDEO SOL PAMPEANO x500g FORATTI;829;0;0;0;0
479262;FIDEO FAVORITA X500GR DEDALITO;799;0;0;0;0
479263;FIDEO FAVORITA X500GR MOSTACHOL;799;0;0;0;0
479264;FIDEO FAVORITA X500GR TIRABUZON;799;0;0;0;0
479265;FIDEO FAVORITA X500GR CODITOS;799;0;0;0;0
479266;FIDEO FAVORITA LARGOS X500GR TALLARIN;799;0;0;0;0
479267;FIDEO FAVORITA LARGOS X500GR SPAGHETTI;799;0;0;0;0
479393;FIDEO DON BERNABEU TIRABUZON X500GR;549;0;0;0;0
479395;FIDEO DON BERNABEU MOSTACHOL X500GR;549;0;0;0;0
479396;FIDEO DON BERNABEU RIGATTI X500GR;549;0;0;0;0
479397;FIDEO DON BERNABEU CODITO X500GR;549;0;0;0;0
479398;FIDEO DON BERNABEU SPAGHETTI X500GR;549;0;0;0;0
479526;FIDEO DONACI TIRABUZON X500GR;599;0;0;0;0
479749;FIDEO DON VICENTE RIGATTI X500GR;2599;0;0;0;0
480099;FID ARCOR TIRABUZON x500g;899;0;0;0;0
480100;FID ARCOR CODITO x500g;799;0;0;0;0
480101;FIDEO ARCOR SPAGHETTI X500GR;899;0;0;0;0
480169;FIDEOS MOLTO INTEGRAL TALLARIN x500g;759;0;0;0;0
480400;FIDEOS MATARAZZO P.RIGATE 3VEG x500g;1799;0;0;0;0
480672;FID MATARAZZO BUCATTINI x500g;1249;0;0;0;0
692;TOMATE TRIT. CAPILLA MENDOCINA X950g;1469;0;0;0;1399
1556;TOMATE ENTERO MAROLIO LATA X400G;949;0;0;0;0
1885;TOMATE PERITA MOLTO ENTERO X400g;949;0;0;0;799
2834;PULPA DE TOMATE MAROLIO X520G;649;0;0;0;0
2835;PULPA DE TOMATE MOLTO X520G;649;0;0;0;0
2843;PURE DE TOMATE LA HUERTA X520g;899;0;0;0;0
2849;PURE DE TOMATE MAROLIO X520g;649;0;0;0;0
2850;PURE DE TOMATE MOLTO X520g;649;0;0;0;539
2851;PURE DE TOMATE SABORES DEL VALLE X 520GRS;649;0;0;0;0
3378;TOMATE TRIT. SABORES DEL VALLE X950g;1449;0;0;0;0
4374;PURE DE TOMATE MORA X 520;659;0;0;0;0
5102;TOMATE TRIT. SABORES DEL VALLE TTB 500GR;699;0;0;0;0
7414;TOMATE TRIT. CIALPIL DP X970g;1399;0;0;0;0
9138;PURE DE TOMATE MOLTO X340g;629;0;0;0;0
9759;TOMATE ENTERO COLINA 400G;949;0;0;0;0
12323;TOMATE PERITA SANTA ISABEL X400g;899;0;0;0;0
444445;TOMATE TRIT. MOLTO X950G;2204;0;0;0;0
460982;TOMATE TRIT. MAROLIO TTB X500g;1237;0;0;0;0
460990;TOMATE CUBETEADO MAROLIO 400G;944;0;0;0;0
462933;PURE DE TOMATE CONCIENCIA X520g;629;0;0;0;0
463719;TOMATE CUBETEADO MOLTO X400g;949;0;0;0;0
463906;TOMATE TRIT. MAROLIO X910GR;2151;0;0;0;0
469491;TOMATE TRIT. HORVINDUL LATA X8KG;7349;0;0;0;0
470672;PURE DE TOMATE NOEL x520GRS;733;0;0;0;0
470844;TOMATE PERITA ALCO x400gr;944;0;0;0;1249
470845;TOMATE CUBETEADO ALCO 400G;944;0;0;0;0
473942;PURE DE TOMATE 7 DIAS X210g;399;0;0;0;0
474556;PURE DE TOMATE BIG C x210g;399;0;0;0;0
474557;PURE DE TOMATE BIG C x1040g;1199;0;0;0;0
475246;TOMATE TRIT. GALLARDO x950gr;1364;0;0;0;0
475375;PURE DE TOMATE SANTA ISABEL x520g;619;0;0;0;0
475571;PURE DE TOMATE MONTENEVI TETRA x520g;599;0;0;0;0
475572;PULPA DE TOMATE MONTENEVI TETRA x520g;499;0;0;0;399
477820;PURE DE TOMATE VIGENTE x520g;439;0;0;0;0
477821;TOMATE TRIT. VIGENTE TTB X500g;679;0;0;0;0
477822;PULPA DE TOMATE EL GENOVES x520g;399;0;0;0;0
477979;PURE DE TOMATE INCA x520g;749;0;0;0;0
478006;TOMATE ENTERO SILVIA X400G;949;0;0;0;0
478262;TOMATE PERITA VIGENTE LATA X400g;860;0;0;0;0
478673;PURE DE TOMATE SABORES DEL VALLE x1Lt;1048;0;0;0;0
479054;TOMATE TRIT. VIGENTE TTB x340g;349;0;0;0;0
479761;TOMATE TRITURADO CHIRO x950g;1574;0;0;0;0
481122;CAPILLA MENDOCINA TOMATE PERITA LATAx400g;859;0;0;0;0
1891;SALSA D/TOM KNORR LISTA FILETT X340g;628;0;0;0;0
1894;SALSA D/TOM KNORR LISTA POMAROLA X340g;628;0;0;0;0
3776;SALSA D/TOM MOLTO TTB FILETTO X340g;786;0;0;0;0
3777;SALSA D/TOM MOLTO TTB POMAROLA X340g;786;0;0;0;0
3814;SALSA D/TOM MOLTO PIZZA TTB X340g;786;0;0;0;0
4622;SALSA D/TOM KNORR LISTA X340g PIZZA;1048;0;0;0;0
9040;SALSA D/TOM NOEL LISTA PIZZA X340g;944;0;0;0;0
9041;SALSA D/TOM NOEL PORTUGUESA X340g;944;0;0;0;0
9042;SALSA D/TOM NOEL POMAROLA X340g;944;0;0;0;0
10587;SALSA D/TOM KNORR LISTA PIZZA X200g;829;0;0;0;0
461015;SALSA D/TOM MOLTO TTB PORTUG X340g;786;0;0;0;0
461149;SALSA CHIMICHURRI MAROLIO x285g;943;0;0;0;0
461738;SALSA AJI PICANTE MAROLIO x295gr;1258;0;0;0;0
462946;SALSA D/TOM CICA LISTA X340g PIZZA;943;0;0;0;990
462947;SALSA D/TOM CICA LISTA X340g FILETTO;943;0;0;0;990
464909;SALSA D/TOM CICA LISTA X340g POMAROLA;943;0;0;0;990
464913;SALSA D/TOM CICA LISTA X340g PORTUGUESA;943;0;0;0;990
465862;SALSA D/TOM CICA LISTA X340g TUCO;943;0;0;0;990
469735;SALSA LA PARMESANA FRUTILLA x290g;1784;0;0;0;0
469942;SALSA E/TOM MAROLIO POMAROLA X200g;629;0;0;0;0
469943;SALSA MAROLIO PIZZA x200g;629;0;0;0;0
470834;SALSA LA PARMESANA CARAMELO x330g;1784;0;0;0;0
470835;SALSA LA PARMESANA REDUC.SOJA x300ml;2099;0;0;0;0
474979;SALSA PARRILLERA AROMAS Y SAB X 250;1049;0;0;0;0
477108;SALSA D/TOM ALCO LISTA DP POMAROLA X340g;839;0;0;0;0
477109;SALSA D/TOM ALCO LISTA DP PORTUG X340g;839;0;0;0;0
477110;SALSA D/TOM ALCO LISTA DP NAPOLIT X340g;839;0;0;0;0
477111;SALSA D/TOM ALCO LISTA DP PIZZA X340g;839;0;0;0;0
477366;SALSA CESAR CASALTA x285g;2834;0;0;0;0
477367;CHIMICHURRI CASALTA x300g;2414;0;0;0;0
477368;SALSA BARBACOA CASALTA x335g;3149;0;0;0;0
477369;CHIMICHURRI AHUMADO CASALTA x300g;2624;0;0;0;0
477370;SALSA BARBACOA AHUMADO CASALTA x335g;3149;0;0;0;0
478014;SALSA D/TOM ALCO LISTA DP TUCO X340g;839;0;0;0;0
478303;SALSA POMAROLA LA CAMPAGNOLA DP x340gr;1154;0;0;0;0
478318;SALSA D/TOM ALCO LISTA DP FILETTO X340g;839;0;0;0;0
479490;SALSA HERDEZ CASERA x240g;3989;0;0;0;0
479491;SALSA HERDEZ VERDE x240g;3989;0;0;0;0
479492;SALSA HERDEZ TAQUERA x240g;3989;0;0;0;0
479493;SALSA HERDEZ CHIPOTLE PIC. CREMOSO x240g;5499;0;0;0;0
479494;SALSA HERDEZ HABANERO HOT SAUCE x142g;5499;0;0;0;0
479997;MAYONESA C/HABANERO HERDEZ x305g;5144;0;0;0;0
480673;SALSA CANALE DP POMAROLA x340g;899;0;0;0;0
